,Unnamed: 0,FPP,English,Sentiment,sequence,sentiment,score
2413,2354,δεινωσις,exaggeration,,δεινωσις,anticipation,0.14304719865322113
2414,2355,δεινωψ,fierce-eyed,,δεινωψ,anticipation,0.13844886422157288
2415,2356,δειπνηστος,meal-time,,δειπνηστος,trust,0.13300418853759766
2416,2357,δειπνητηριον,a dining-room,,δειπνητηριον,fear,0.13064157962799072
2417,2358,δειπνον,the principal meal,,δειπνον,fear,0.13235776126384735
2418,2359,δειρας,the ridge of a chain of hills,,δειρας,fear,0.13377165794372559
2419,2360,δερη,"the neck, throat",,δερη,joy,0.1320115327835083
2420,2361,δεισηνωρ,fearing man,,δεισηνωρ,sadness,0.1375267505645752
2421,2362,δεισῐδαιμονια,"fear of the gods, religious feeling",,δεισῐδαιμονια,sadness,0.13274969160556793
2422,2363,δεκαγονια,the tenth generation,,δεκαγονια,sadness,0.13186560571193695
2423,2364,δεκᾰδαρχια,the government of the ten,,δεκᾰδαρχια,sadness,0.14413873851299286
2424,2365,δεκᾰδαρχος,a commander of ten,,δεκᾰδαρχος,fear,0.13391463458538055
2425,2366,δεκᾰδευς,one of a decury,,δεκᾰδευς,sadness,0.1337839961051941
2426,2367,δεκαετηρις,ten-yearly,,δεκαετηρις,fear,0.13086877763271332
2427,2368,δεκακῡμια,the tenth,,δεκακῡμια,trust,0.13936543464660645
2428,2369,δεκᾰπολις,"a ten-city land, Decapolis",,δεκᾰπολις,sadness,0.1338331401348114
2429,2370,δεκαρχης,,,δεκαρχης,joy,0.13586919009685516
2430,2371,δεκαρχια,the government of ten,,δεκαρχια,sadness,0.13944144546985626
2431,2372,δεκασμος,bribery,,δεκασμος,sadness,0.1301484853029251
2432,2373,δεκασπορος,of ten seed-times,,δεκασπορος,sadness,0.13490813970565796
2433,2374,δεκας,a decad: a company of ten,,δεκας,anticipation,0.13055577874183655
2434,2375,δεκᾰτεια,,,δεκᾰτεια,surprise,0.13412068784236908
2435,2376,δεκατευτηριον,"the tenths-office, custom-house",,δεκατευτηριον,fear,0.1430596262216568
2436,2377,δεκᾰτηλογος,a tithe-collector,,δεκᾰτηλογος,fear,0.13220259547233582
2437,2378,δεκατη,,,δεκατη,joy,0.13151468336582184
2438,2379,δεκαχαλκον,denarius,,δεκαχαλκον,anticipation,0.13238489627838135
2439,2380,δεκελεια,Deceleia,,δεκελεια,joy,0.13693495094776154
2440,2381,δεκελευς,Decelean,,δεκελευς,trust,0.1364469975233078
2441,2382,δεκετης,lasting ten years,,δεκετης,trust,0.13572314381599426
2442,2383,δεκτης,a receiver: a beggar,,δεκτης,surprise,0.13370470702648163
2443,2384,δεκτωρ,one who takes upon himself,,δεκτωρ,trust,0.14013218879699707
2444,2385,δελεαρπαξ,snapping at the bait,,δελεαρπαξ,trust,0.13633373379707336
2445,2386,δελεαρ,a bait,,δελεαρ,sadness,0.1371096521615982
2446,2387,δελεασμα,,,δελεασμα,trust,0.13723225891590118
2447,2388,δελτιον,,,δελτιον,anger,0.1346874088048935
2448,2389,δελτος,a writing-tablet,,δελτος,sadness,0.14052245020866394
2449,2390,δελφᾰξ,"a young pig, porker",,δελφᾰξ,trust,0.13480351865291595
2450,2391,δελφις,Delphic,,δελφις,sadness,0.13052479922771454
2451,2392,δελφινιον,a temple of Apollo,,δελφινιον,joy,0.13114584982395172
2452,2393,δελφιξ,a tripod,,δελφιξ,trust,0.1337314397096634
2453,2394,δελφῑς,the dolphin,,δελφῑς,sadness,0.13052479922771454
2454,2395,δελφοι,the Delphians,,δελφοι,trust,0.13821539282798767
2455,2396,δελφος,,,δελφος,sadness,0.13628171384334564
2456,2397,δελφυς,the womb,,δελφυς,sadness,0.13855206966400146
2457,2398,δεμας,the frame,,δεμας,fear,0.13287018239498138
2458,2399,δεμνιον,the bedstead,,δεμνιον,trust,0.13710325956344604
2459,2400,δενδρεον,a tree,,δενδρεον,anger,0.1328335404396057
2460,2401,δενδριτης,of a tree,,δενδριτης,sadness,0.1366083025932312
2461,2402,δενδροκομης,of a woodman,,δενδροκομης,anticipation,0.1340399831533432
2462,2403,δενδρος,a tree,,δενδρος,trust,0.13162045180797577
2463,2404,δενδρωτις,wooded,,δενδρωτις,sadness,0.13898557424545288
2464,2405,δεννος,"a reproach, disgrace",,δεννος,sadness,0.1361645758152008
2465,2406,δεξαμενη,"a reservoir, tank, cistern",,δεξαμενη,joy,0.13407252728939056
2466,2407,δεξιη,the right hand,,δεξιη,anticipation,0.14200091361999512
2467,2408,δεξιολαβος,a spearman,,δεξιολαβος,trust,0.13778913021087646
2468,2409,δεξιοσειρος,harnessed by a trace on the right side,,δεξιοσειρος,anticipation,0.12997378408908844
2469,2410,δεξιοτης,"dexterity, cleverness",,δεξιοτης,anger,0.1340639293193817
2470,2411,δεξιωμα,a pledge of friendship,,δεξιωμα,anger,0.1437031328678131
2471,2412,δεξιωσις,"a greeting, canvassing",,δεξιωσις,anticipation,0.1319575011730194
2472,2413,δεων,"that which is binding, needful, right, proper",,δεων,joy,0.15274353325366974
2473,2414,δεος,"fear, alarm, affright",,δεος,sadness,0.13395845890045166
2474,2415,δεπας,"a beaker, goblet, chalice",,δεπας,trust,0.14061573147773743
2475,2416,δεραγκη,a collar,,δεραγκη,anticipation,0.1329982578754425
2476,2417,δεραιον,a necklace,,δεραιον,trust,0.13485094904899597
2477,2418,δεραιοπεδη,a collar,,δεραιοπεδη,fear,0.12953032553195953
2478,2419,δερας,,,δερας,sadness,0.13936898112297058
2479,2419,δερας,,,δερας,sadness,0.13936898112297058
2480,2420,δεργμα,"a look, glance",,δεργμα,trust,0.13356460630893707
2481,2421,δερμ,"the skin, hide",,δερμ,trust,0.13358008861541748
2482,2422,δερας,,,δερας,sadness,0.13936898112297058
2483,2422,δερας,,,δερας,sadness,0.13936898112297058
2484,2423,δερρις,a leathern covering,,δερρις,joy,0.13199186325073242
2485,2424,δερτρον,the membrane which contains the bowels,,δερτρον,anger,0.13173063099384308
2486,2425,δεσμ,"a bond, fetter",,δεσμ,fear,0.13172073662281036
2487,2426,δεσμιον,,,δεσμιον,disgust,0.1332438886165619
2488,2427,δεσμος,"anything for binding, a band, bond",,δεσμος,fear,0.12974299490451813
2489,2428,δεσμοφυλαξ,a gaoler,,δεσμοφυλαξ,anger,0.13601265847682953
2490,2429,δεσμωμα,"a bond, fetter",,δεσμωμα,anger,0.13902908563613892
2491,2430,δεσμωτηριον,a prison,,δεσμωτηριον,anger,0.134282648563385
2492,2431,δεσμωτης,"a prisoner, captive",,δεσμωτης,joy,0.13415305316448212
2493,2432,δεσποιν,"the mistress, lady of the house",,δεσποιν,trust,0.14474059641361237
2494,2433,δεσποτεια,the power of a master,,δεσποτεια,anger,0.1339569091796875
2495,2434,δεσποτ,"a master, lord, the master of the house",,δεσποτ,trust,0.13420668244361877
2496,2435,δεσποτισκος,,,δεσποτισκος,trust,0.13973988592624664
2497,2436,δεσποτις,,,δεσποτις,fear,0.13143828511238098
2498,2437,δετη,"sticks bound up, a fagot, torch",,δετη,anticipation,0.14339330792427063
2499,2438,δευμα,that which is wet,,δευμα,trust,0.13558128476142883
2500,2439,δευτερᾰγωνιστης,the actor who takes second-class parts,,δευτερᾰγωνιστης,trust,0.13450294733047485
2501,2440,δευτερειον,the second prize,,δευτερειον,anticipation,0.1356523483991623
2502,2441,δευτεροπρωτον,the first,,δευτεροπρωτον,fear,0.13200093805789948
2503,2442,δηγμ,"a bite, sting",,δηγμ,trust,0.14074863493442535
2504,2443,δηγμος,the act of biting,,δηγμος,disgust,0.1345558911561966
2505,2444,δηανειρα,destroying her spouse,,δηανειρα,trust,0.1358499675989151
2506,2445,δηιοτης,"battle-strife, battle, death",,δηιοτης,trust,0.13488414883613586
2507,2446,δηκτης,a biter,,δηκτης,anger,0.13036350905895233
2508,2447,δηλημα,"a mischief, bane",,δηλημα,anger,0.1327691525220871
2509,2448,δηλησις,"mischief, ruin, bane",,δηλησις,trust,0.13121570646762848
2510,2449,δηλητηρ,a destroyer,,δηλητηρ,fear,0.13866204023361206
2511,2450,δηλιας,a Delian woman,,δηλιας,trust,0.13339686393737793
2512,2451,δηλιος,Delian,,δηλιος,anger,0.1396525651216507
2513,2452,δηλος,visible,,δηλος,anger,0.13481056690216064
2514,2453,δηλωσις,"a pointing out, manifestation, explaining, shewing",,δηλωσις,surprise,0.1331855207681656
2515,2454,δημᾰγωγια,leadership of the people,,δημᾰγωγια,sadness,0.13735675811767578
2516,2455,δημᾰγωγος,a popular leader,,δημᾰγωγος,sadness,0.1385103315114975
2517,2456,δημᾱκιδιον,,,δημᾱκιδιον,sadness,0.13407845795154572
2518,2457,δημαρχια,the office,,δημαρχια,disgust,0.13257353007793427
2519,2458,δημαρχος,a governor of the people,,δημαρχος,surprise,0.13432596623897552
2520,2459,δημεραστης,a friend of the people,,δημεραστης,trust,0.13843120634555817
2521,2460,δημευσις,confiscation of one's property,,δημευσις,sadness,0.13287930190563202
2522,2461,δημηγορια,a speech in the public assembly,,δημηγορια,trust,0.13373129069805145
2523,2462,δημηγορος,a popular orator,,δημηγορος,trust,0.1355060338973999
2524,2463,δημητρ,Demeter,,δημητρ,anger,0.13946738839149475
2525,2464,δημιδιον,,,δημιδιον,trust,0.13786959648132324
2526,2465,δημιοπραθ,goods sold by public authority: confiscated goods,,δημιοπραθ,trust,0.14064927399158478
2527,2466,δημιουργια,"a making, creating",,δημιουργια,surprise,0.1329336017370224
2528,2467,δημιοργος,"one who works for the people, a skilled workman, handicraftsman",,δημιοργος,joy,0.13336071372032166
2529,2468,δημογερων,"an elder of the people, chief",,δημογερων,trust,0.13874992728233337
2530,2469,δημοθοινια,a public feast,,δημοθοινια,trust,0.14420177042484283
2531,2470,δημοκηδης,friend of the people,,δημοκηδης,sadness,0.13525964319705963
2532,2471,δημοκολαξ,a mob-flatterer,,δημοκολαξ,trust,0.13572971522808075
2533,2472,δημοκοπος,a demagogue,,δημοκοπος,fear,0.13532094657421112
2534,2473,δημοκρᾰτια,"democracy, popular government",,δημοκρᾰτια,anger,0.12928718328475952
2535,2474,δημοπιθηκος,"a mob-monkey, charlatan",,δημοπιθηκος,disgust,0.12958964705467224
2536,2475,δημοσιωνης,a farmer of the revenue,,δημοσιωνης,anger,0.1387501060962677
2537,2476,δημος,fat,,δημος,surprise,0.13326388597488403
2538,2476,δημος,fat,,δημος,surprise,0.13326388597488403
2539,2477,δημος,"a country-district, country, land",,δημος,surprise,0.13326388597488403
2540,2477,δημος,"a country-district, country, land",,δημος,surprise,0.13326388597488403
2541,2478,δημοτης,"one of the people, a commoner, plebeian",,δημοτης,trust,0.13238990306854248
2542,2479,δημοχᾰριστης,a mob-courtier,,δημοχᾰριστης,fear,0.13413411378860474
2543,2480,δημωμα,a popular pastime,,δημωμα,anger,0.13688096404075623
2544,2481,δηναριον,a denary,,δηναριον,trust,0.13643920421600342
2545,2482,δηνε,"counsels, plans, arts",,δηνε,disgust,0.13871362805366516
2546,2483,δηξις,"a bite, biting",,δηξις,trust,0.1317504495382309
2547,2484,δηρις,"a fight, battle, contest",,δηρις,anger,0.133844792842865
2548,2485,δηω,Demeter,,δηω,trust,0.14160040020942688
2549,2486,διαβαθρα,a ship's ladder,,διαβαθρα,sadness,0.14489580690860748
2550,2487,διαβᾰσις,"a crossing over, passage",,διαβᾰσις,anger,0.133549302816391
2551,2488,διαβᾰτηρια,offerings before crossing the border,,διαβᾰτηρια,surprise,0.14115183055400848
2552,2489,διαβητης,the compass,,διαβητης,disgust,0.13252504169940948
2553,2490,διαβολη,"false accusation, slander, calumny",,διαβολη,anticipation,0.13395969569683075
2554,2491,διαβολια,,,διαβολια,anger,0.13079605996608734
2555,2492,διαβουλιον,"counsel, deliberation",,διαβουλιον,fear,0.13780063390731812
2556,2493,διᾰγᾰνακτησις,great indignation,,διᾰγᾰνακτησις,sadness,0.13110923767089844
2557,2494,διαγγελος,a messenger,,διαγγελος,anticipation,0.13170364499092102
2558,2495,διαγνωμη,"a decree, resolution",,διαγνωμη,sadness,0.1411971002817154
2559,2496,διαγνωσις,"a distinguishing, discernment",,διαγνωσις,anticipation,0.13089494407176971
2560,2497,διαγραμμα,"that which is marked out by lines, a figure, plan",,διαγραμμα,fear,0.1360890418291092
2561,2498,διαγρᾰφη,a marking off by lines,,διαγρᾰφη,trust,0.1390785127878189
2562,2499,διᾰγωγη,"a passing of life, a way",,διᾰγωγη,sadness,0.1325351893901825
2563,2500,διαδεκτωρ,inherited,,διαδεκτωρ,sadness,0.13522972166538239
2564,2501,διαδημ,a band,,διαδημ,anticipation,0.14499782025814056
2565,2502,διαδῐκᾰσια,a suit brought to decide,,διαδῐκᾰσια,surprise,0.1377609372138977
2566,2503,διαδῐκασμα,the object of litigation in a,,διαδῐκασμα,trust,0.1319858282804489
2567,2504,διαδοσις,"a distribution, largess",,διαδοσις,sadness,0.14172206819057465
2568,2505,διαδοχη,a taking from,,διαδοχη,anger,0.13452832400798798
2569,2506,διαδοχος,succeeding,,διαδοχος,fear,0.1337093561887741
2570,2507,διαδρασιπολιτης,a citizen who shirks all state burdens,,διαδρασιπολιτης,anticipation,0.13681884109973907
2571,2508,διαδρομη,a running about through,,διαδρομη,fear,0.13229022920131683
2572,2509,διαδῠσις,a passage through,,διαδῠσις,surprise,0.13748012483119965
2573,2510,διαζευξις,"a disjoining, parting",,διαζευξις,sadness,0.13360030949115753
2574,2511,διαζωμα,"a girdle, drawers",,διαζωμα,anticipation,0.1355373114347458
2575,2512,διαθεσις,"a disposition, arrangement",,διαθεσις,sadness,0.13338439166545868
2576,2513,διαθετης,an arranger,,διαθετης,disgust,0.1295156329870224
2577,2514,διαθηκη,a disposition,,διαθηκη,surprise,0.13619984686374664
2578,2515,διαιρεσις,"a dividing, division",,διαιρεσις,anticipation,0.1293829083442688
2579,2516,διαιτ,"a way of living, mode of life",,διαιτ,anger,0.1347234696149826
2580,2517,δῐαιτημα,"rules of life, a mode",,δῐαιτημα,fear,0.1389879435300827
2581,2518,δῐαιτητηριον,the dwelling rooms of a house,,δῐαιτητηριον,fear,0.13620172441005707
2582,2519,δῐαιτητης,"an arbitrator, umpire",,δῐαιτητης,fear,0.13187772035598755
2583,2520,διακᾰθαρσις,a thorough cleansing,,διακᾰθαρσις,anticipation,0.13587196171283722
2584,2521,διακελευμα,"an exhortation, command",,διακελευμα,anger,0.13262274861335754
2585,2522,διακελευσμος,"an exhortation, cheering on",,διακελευσμος,sadness,0.13334234058856964
2586,2523,διακλῐσις,a retreat,,διακλῐσις,trust,0.1351216733455658
2587,2524,διακομῐδη,a carrying over,,διακομῐδη,anticipation,0.13630801439285278
2588,2525,διᾱκονημα,"servants' business, service",,διᾱκονημα,sadness,0.1318356990814209
2589,2526,διᾱκονια,the office of a,,διᾱκονια,fear,0.1336897909641266
2590,2527,διηκονος,"a servant, waiting-man",,διηκονος,anticipation,0.13231444358825684
2591,2528,διακοπη,"a gash, cleft",,διακοπη,sadness,0.13376933336257935
2592,2529,διακοσμησις,"a setting in order, regulating",,διακοσμησις,joy,0.1332021951675415
2593,2530,διακοσμος,battle-order,,διακοσμος,anger,0.13828596472740173
2594,2531,διακρῐσις,"separation, dissolution",,διακρῐσις,joy,0.1313571184873581
2595,2532,διακρουσις,a putting off,,διακρουσις,anticipation,0.1438077688217163
2596,2533,διακτορια,the office of a,,διακτορια,trust,0.14109031856060028
2597,2534,διακτωρ,the Messenger,,διακτωρ,anticipation,0.12774896621704102
2598,2535,διακωλῡσις,a hindering,,διακωλῡσις,sadness,0.1310734748840332
2599,2536,διακωλῡτης,a hinderer,,διακωλῡτης,sadness,0.1346691995859146
2600,2537,διακωχη,,,διακωχη,anticipation,0.13435441255569458
2601,2538,διαλειμμα,an interval,,διαλειμμα,surprise,0.12891048192977905
2602,2539,διαλεκτος,"discourse: discussion, debate, arguing",,διαλεκτος,anticipation,0.13593760132789612
2603,2540,διαλεξις,"discourse, arguing",,διαλεξις,joy,0.12890072166919708
2604,2541,διαλλᾰγη,"interchange, exchange",,διαλλᾰγη,anticipation,0.13503336906433105
2605,2542,διαλλαγμ,"a substitute, changeling",,διαλλαγμ,anger,0.13380855321884155
2606,2543,διαλλακτηρ,a mediator,,διαλλακτηρ,anger,0.13091011345386505
2607,2544,διαλογισμος,a balancing of accounts,,διαλογισμος,fear,0.13787239789962769
2608,2545,διαλογος,"a conversation, dialogue",,διαλογος,joy,0.13003604114055634
2609,2546,διαλῠσις,"a loosing one from another, separating, parting",,διαλῠσις,anticipation,0.130981907248497
2610,2547,διαλυτης,"a dissolver, breaker-up",,διαλυτης,joy,0.13487061858177185
2611,2548,διᾰμαρτια,a total mistake,,διᾰμαρτια,sadness,0.13480935990810394
2612,2549,διαμαρτῠρια,evidence given to prevent,,διαμαρτῠρια,trust,0.14554399251937866
2613,2550,διαμειψις,an exchange,,διαμειψις,sadness,0.1323193609714508
2614,2551,διαμελλησις,a being on the point,,διαμελλησις,anticipation,0.13487519323825836
2615,2552,διαμερισμος,"division, dissension",,διαμερισμος,trust,0.13219015300273895
2616,2553,διαμετρον,"a measured allowance, rations",,διαμετρον,fear,0.13320480287075043
2617,2554,διαμετρος,the diameter,,διαμετρος,fear,0.1426929086446762
2618,2555,διαμφισβητησις,"a disputing, dispute",,διαμφισβητησις,disgust,0.13094821572303772
2619,2556,διανεμησις,a distribution,,διανεμησις,anticipation,0.13712270557880402
2620,2557,διανοημα,"a thought, notion",,διανοημα,sadness,0.13887125253677368
2621,2558,διανοια,"a thought, intention, purpose",,διανοια,sadness,0.13632209599018097
2622,2559,διανομευς,a distributer,,διανομευς,anger,0.13365021347999573
2623,2560,διανομη,a distribution,,διανομη,surprise,0.13612812757492065
2624,2561,διαπαλη,a hard struggle,,διαπαλη,surprise,0.13474981486797333
2625,2562,διαπαρατρῐβη,violent contention,,διαπαρατρῐβη,sadness,0.13307660818099976
2626,2563,διαπειρα,"an experiment, trial",,διαπειρα,sadness,0.1333981603384018
2627,2564,διαπλους,sailing continually,,διαπλους,anticipation,0.13979513943195343
2628,2565,διαπολεμησις,a finishing of the war,,διαπολεμησις,anticipation,0.13245142996311188
2629,2566,διαπομπη,"a sending to and fro, interchange of messages, negotiation",,διαπομπη,disgust,0.13112656772136688
2630,2567,διαπονημα,"hard labour, exercise",,διαπονημα,sadness,0.13056820631027222
2631,2568,διαπραξις,dispatch of business,,διαπραξις,sadness,0.14424045383930206
2632,2569,διαπτῠχη,"a fold, folding leaf",,διαπτῠχη,sadness,0.13641132414340973
2633,2570,διαρριμμα,a casting about,,διαρριμμα,anger,0.138769268989563
2634,2571,διαρριψις,a scattering,,διαρριψις,anticipation,0.13428416848182678
2635,2572,διαρροη,"that through which something flows, a pipe",,διαρροη,surprise,0.13021628558635712
2636,2573,διαρροια,diarrhoea,,διαρροια,surprise,0.13943983614444733
2637,2574,διαρρωξ,rent asunder,,διαρρωξ,anger,0.13469024002552032
2638,2575,δῑασια,the festival of Zeus,,δῑασια,sadness,0.13400068879127502
2639,2576,διασπασμα,a gap,,διασπασμα,joy,0.13126982748508453
2640,2577,διασπορα,dispersion,,διασπορα,fear,0.13494187593460083
2641,2578,διαστᾰσις,"a standing aloof, separation",,διαστᾰσις,sadness,0.14382120966911316
2642,2579,διαστημ,an interval,,διαστημ,fear,0.13339000940322876
2643,2580,διαστολη,a notch,,διαστολη,sadness,0.1353486329317093
2644,2581,διαστροφη,distortion,,διαστροφη,trust,0.14003914594650269
2645,2582,διασφακτηρ,murderous,,διασφακτηρ,anticipation,0.13221117854118347
2646,2583,αγος,"any opening made by violence, a cleft, rocky gorge",,αγος,anger,0.13709452748298645
2647,2584,διατᾰγη,an ordinance,,διατᾰγη,surprise,0.13091516494750977
2648,2585,διαταξις,"disposition, arrangement",,διαταξις,sadness,0.13495686650276184
2649,2586,διατᾰσις,tension,,διατᾰσις,joy,0.12922325730323792
2650,2587,διατειχισμ,a place walled off and fortified,,διατειχισμ,fear,0.1291203647851944
2651,2588,διατιλμα,a portion plucked off,,διατιλμα,anger,0.13569895923137665
2652,2589,διατομη,a severance,,διατομη,sadness,0.13071390986442566
2653,2590,διατρῐβη,a way of spending time,,διατρῐβη,surprise,0.13508106768131256
2654,2591,διατροφη,"sustenance, support",,διατροφη,anticipation,0.1329496204853058
2655,2592,διατυπωσις,configuration,,διατυπωσις,sadness,0.12994417548179626
2656,2593,δῐαυλοδρομης,a runner in the,,δῐαυλοδρομης,anticipation,0.14100994169712067
2657,2594,διαυλος,a double pipe,,διαυλος,anger,0.13173599541187286
2658,2595,διαφανεια,transparency,,διαφανεια,sadness,0.1330103725194931
2659,2596,διαφευξις,"an escaping, means of escape",,διαφευξις,sadness,0.13553336262702942
2660,2597,διαφθορᾱ,"destruction, ruin, blight, death.",,διαφθορᾱ,anger,0.13002341985702515
2661,2598,διαφθορευς,a corrupter,,διαφθορευς,trust,0.13123953342437744
2662,2599,διαφορα,"difference, distinction",,διαφορα,trust,0.14057491719722748
2663,2600,διαφορησις,a plundering,,διαφορησις,anticipation,0.1428619772195816
2664,2601,διαφοροτης,difference,,διαφοροτης,anticipation,0.13230834901332855
2665,2602,διαφραγμα,"a partition-wall, barrier",,διαφραγμα,fear,0.13341495394706726
2666,2603,διαφῠγη,"a refuge, means of escape",,διαφῠγη,surprise,0.1316739171743393
2667,2604,διαφῠη,"any natural break, a joint, suture, division",,διαφῠη,sadness,0.14058808982372284
2668,2605,διαχειρισις,"management, administration",,διαχειρισις,surprise,0.13435772061347961
2669,2606,διαχειροτονια,election,,διαχειροτονια,anticipation,0.13572926819324493
2670,2607,διαχῠσις,diffusion,,διαχῠσις,anticipation,0.13531824946403503
2671,2608,διαχωρισμα,"a cleft, division",,διαχωρισμα,anticipation,0.13368982076644897
2672,2609,διαψηφισις,a voting by ballot,,διαψηφισις,anticipation,0.13683180510997772
2673,2610,δῐβολια,"a double-edged lance, halbert",,δῐβολια,anger,0.13281619548797607
2674,2611,διδαγμα,a lesson,,διδαγμα,anger,0.13244251906871796
2675,2612,διδαξις,"teaching, instruction",,διδαξις,sadness,0.13709703087806702
2676,2613,δῐδασκᾰλειον,"a teaching-place, school",,δῐδασκᾰλειον,fear,0.13703975081443787
2677,2614,δῐδασκᾰλια,"teaching, instruction, education",,δῐδασκᾰλια,anticipation,0.1467467099428177
2678,2615,δῐδασκᾰλιον,"a thing taught, a science, art, lesson",,δῐδασκᾰλιον,trust,0.1295963078737259
2679,2616,δῐδασκᾰλος,"a teacher, master",,δῐδασκᾰλος,trust,0.13429933786392212
2680,2617,δῐδῠμανωρ,touching both the men,,δῐδῠμανωρ,sadness,0.1319257616996765
2681,2618,δῐδῠμαων,"twin-brothers, twins",,δῐδῠμαων,anger,0.13490797579288483
2682,2619,διεγγυησις,a giving of bail,,διεγγυησις,anticipation,0.13259707391262054
2683,2620,διεκδῠσις,an evasion,,διεκδῠσις,anticipation,0.13048742711544037
2684,2621,διεκπλους,a sailing across,,διεκπλους,anticipation,0.13240867853164673
2685,2622,διεκροος,a passage for the stream to escape,,διεκροος,trust,0.1292116641998291
2686,2623,διελᾰσις,a driving through: a charge,,διελᾰσις,sadness,0.13425391912460327
2687,2624,διεντερευμα,a looking through entrails,,διεντερευμα,trust,0.15023313462734222
2688,2625,διεξελᾰσις,,,διεξελᾰσις,sadness,0.13092857599258423
2689,2626,διεξοδος,"a way out through, an outlet, passage, channel",,διεξοδος,fear,0.1342920958995819
2690,2627,διερευνητης,a scout,,διερευνητης,trust,0.14027352631092072
2691,2628,διερμηνευτης,an interpreter,,διερμηνευτης,anger,0.13334302604198456
2692,2629,διετια,a space of two years,,διετια,fear,0.13347257673740387
2693,2630,διζυξ,double-yoked,,διζυξ,trust,0.1315179318189621
2694,2631,διηγησις,"narrative, statement",,διηγησις,sadness,0.12925508618354797
2695,2632,δῐθῠραμβογενης,Bacchus-born,,δῐθῠραμβογενης,fear,0.13348397612571716
2696,2633,δῑθῠραμβοδῐδασκᾰλος,the dithyrambic poet who taught his own chorus,,δῑθῠραμβοδῐδασκᾰλος,fear,0.14066043496131897
2697,2634,δῑθυραμβος,the dithyramb;,,δῑθυραμβος,fear,0.1301640272140503
2698,2635,διθυρσον,a double thyrsus,,διθυρσον,anger,0.13960014283657074
2699,2636,δῐκαιοκρῐσια,righteous judgment,,δῐκαιοκρῐσια,surprise,0.13071201741695404
2700,2637,δῐκαιοπολις,strict in public faith,,δῐκαιοπολις,anger,0.13318844139575958
2701,2638,δῐκαιοπρᾱγημα,a just,,δῐκαιοπρᾱγημα,sadness,0.13698658347129822
2702,2639,δῐκαιοπρᾱγια,just,,δῐκαιοπρᾱγια,anticipation,0.13624237477779388
2703,2640,δῐκαιοτης,"righteousness, justice",,δῐκαιοτης,fear,0.13533452153205872
2704,2641,δῐκαιωμα,an act by which wrong is set right,,δῐκαιωμα,anger,0.1341330111026764
2705,2642,δῐκαιωσις,"a setting right, doing justice to: punishment",,δῐκαιωσις,anticipation,0.1303628534078598
2706,2643,δῐκαιωτηριον,a house of correction,,δῐκαιωτηριον,trust,0.13151338696479797
2707,2644,δῐκασπολος,"one who administers law, a judge",,δῐκασπολος,sadness,0.13300681114196777
2708,2645,δῐκαστηριον,a court of justice,,δῐκαστηριον,anger,0.1332145780324936
2709,2646,δῐκαστης,a judge,,δῐκαστης,anticipation,0.13740599155426025
2710,2647,δῐκαστρια,a she-judge,,δῐκαστρια,fear,0.13688766956329346
2711,2648,δικελλα,"a mattock, a two-pronged hoe",,δικελλα,sadness,0.12970678508281708
2712,2649,δικελλιτης,a digger,,δικελλιτης,anger,0.13933323323726654
2713,2650,δικερως,two-horned,,δικερως,sadness,0.13403868675231934
2714,2651,δῐκη,"custom, usage",,δῐκη,sadness,0.1324884593486786
2715,2652,δῐκιδιον,a little trial,,δῐκιδιον,sadness,0.13585679233074188
2716,2653,δικλις,double-folding,,δικλις,surprise,0.130813866853714
2717,2654,δῐκογρᾰφια,the composition of lawspeeches,,δῐκογρᾰφια,trust,0.13561363518238068
2718,2655,δῐκολογος,"a pleader, advocate",,δῐκολογος,fear,0.13337446749210358
2719,2656,δῐκορρᾰφος,a pettifogger.,,δῐκορρᾰφος,trust,0.1423823982477188
2720,2657,δικρᾱνον,a pitch-fork,,δικρᾱνον,trust,0.13798381388187408
2721,2658,δικτᾱτωρεια,the dictatorship,,δικτᾱτωρεια,anger,0.13149915635585785
2722,2659,δικτᾱτωρ,dictator,,δικτᾱτωρ,trust,0.14889410138130188
2723,2660,δικτυνν,goddess of the chase,,δικτυνν,anger,0.1333768516778946
2724,2661,δικτῠον,"a casting-net, a net",,δικτῠον,anger,0.1328185498714447
2725,2662,δικτυς,,,δικτυς,trust,0.1367151141166687
2726,2663,δῐκωπια,a pair of sculls,,δῐκωπια,sadness,0.13469332456588745
2727,2664,δῐλογια,repetition,,δῐλογια,anticipation,0.13712291419506073
2728,2665,δῐμοιρια,a double share,,δῐμοιρια,anger,0.13208433985710144
2729,2666,δινευμα,a whirling round,,δινευμα,sadness,0.13122102618217468
2730,2667,δῑνη,"a whirlpool, eddy",,δῑνη,trust,0.1401369720697403
2731,2668,δινος,"a whirling, rotation",,δινος,joy,0.14003781974315643
2732,2669,διογενετωρ,giving birth to Zeus,,διογενετωρ,joy,0.13095924258232117
2733,2670,διοδος,"a way through, thoroughfare, passage",,διοδος,disgust,0.13347633183002472
2734,2671,διοικησις,"government, administration",,διοικησις,sadness,0.1303997039794922
2735,2672,διοικισμος,a dispersion,,διοικισμος,trust,0.13370415568351746
2736,2673,διοκωχη,a cessation,,διοκωχη,trust,0.14246605336666107
2737,2674,δῐομειᾰλαζων,a braggart of the deme Diomeia,,δῐομειᾰλαζων,anticipation,0.13618291914463043
2738,2675,δῐομηδης,Jove-counselled;,,δῐομηδης,trust,0.15195797383785248
